place_id,place_name,region,category,verification_status,request_tier,image_file_name,tourist_name,tourist_name_en,captured_at,latitude,longitude,resolution
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-027,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:38,33.51340277777778,126.54852777777778,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-028,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:39,33.513416666666664,126.548525,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-029,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:40,33.513288861111114,126.54857497222223,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-030,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:41,33.51328052777778,126.54857219444445,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-031,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:41,33.51328052777778,126.54857219444445,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-032,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:42,33.51327777777778,126.54859444444445,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-033,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:43,33.51327777777778,126.54859444444445,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-034,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:43,33.51329166666667,126.54857497222223,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-035,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:44,33.513263888888886,126.54858055555556,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-036,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:44,33.513325,126.54856111111111,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-037,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:45,33.513288861111114,126.54864441666666,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-038,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:46,33.51331666666667,126.54856388888889,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-039,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:46,33.51323330555555,126.5485916388889,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-040,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:47,33.51337777777778,126.54853608333333,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-041,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:50,33.513355555555556,126.54857219444445,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-042,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:52,33.513355555555556,126.54857219444445,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-043,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:53,33.513355555555556,126.54857219444445,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-044,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:53,33.512883333333335,126.54940830555556,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-046,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:54,33.512969444444444,126.54939999999999,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-047,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:55,33.512905555555555,126.54941111111111,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-048,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:55,33.51287219444445,126.54939444444445,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-049,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:28,33.51300275,126.54941388888889,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-050,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:29,33.51300275,126.54941388888889,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-051,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:30,33.51293611111111,126.54939999999999,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-052,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:30,33.51293611111111,126.54939999999999,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-053,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:31,33.51297777777778,126.54940830555556,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-054,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:32,33.51302497222222,126.54940552777778,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-055,국립제주박물관,JEJUNATIONALMU,2022-08-23 11:32,33.5129,126.54940830555556,6720*3360
jeju_roadview_place_038,국립제주박물관,제주시,indoor,partial,supplemental_place_sequence,JEJUNATIONALMU-2-056,국립제주박물관,JEJUNATIONALMU,2022-08-23 10:59,33.513174972222224,126.54936388888889,6720*3360
